name,releasedate,copiessold,price,revenue,avgplaytime,reviewscore,publisherclass,publishers,developers,steamid
Dustborn,2024-08-20,2896,29.99,78165.0,6.593134644087161,70,Indie,Spotlight by Quantic Dream,Red Thread Games,721180
Helskate,2024-02-15,4029,24.99,78067.0,3.456231082834484,85,Indie,Phantom Coast,Phantom Coast,1295630
BioGun,2024-07-31,5251,19.99,78048.0,12.534388822459311,93,Indie,Ravenage Games,Dapper Dog Digital,1219240
Древние Русы,2024-07-26,10257,12.99,77800.0,4.513675478999976,98,Indie,Honor Games,Honor Games,2669860
My Special Summer Vacation 2,2024-06-27,6712,14.99,77507.0,3.3273859507086305,75,Indie,Kagura Games,P.+,2923560
My Lovely Empress,2024-08-20,5046,19.99,77493.0,5.005057844039444,87,Indie,Neon Doctrine,"GameChanger Studio,Neon Doctrine",2052990
RollScape,2024-05-22,13298,6.99,76991.0,3.6407021344310766,85,Indie,Leonardo the Vinchy,Leonardo the Vinchy,2904290
AsHes,2024-06-23,4181,24.99,76979.0,7.838338003454954,65,Indie,Yanmo Games,Yanmo Games,2455040
World War Armies,2024-05-02,16595,0.0,76971.0,21.36603364534045,55,Indie,"Hypemasters, Inc.","Hypemasters, Inc.",2438160
Hero Tale,2024-03-28,17823,4.99,76628.0,77.4947975197993,70,Indie,Weird Johnny Studio,Weird Johnny Studio,2513240
HAREM！RANCH LIFE,2024-08-23,5238,17.99,76619.0,3.634375724102398,72,Indie,072 Project,GNT BOKUJO,2420240
Feather Party,2024-05-03,17907,4.99,76256.0,2.578855667114769,90,Indie,Teneke Kafalar Spotlight,threeW,2300230
Family Breeding,2024-05-04,9451,9.99,75575.0,2.2619202418359845,81,Indie,Whiteleaf Studio,Whiteleaf Studio,2853840
CLICKOLDING,2024-07-16,30448,2.99,75559.0,0.9591748044351496,87,Indie,"Strange Scaffold,Outersloth",Strange Scaffold,3011440
Rugby 25,2024-06-28,2783,29.99,75115.0,4.477776737220209,31,AA,Nacon,Big Ant Studios,2340870
Retail Company Simulator,2024-08-06,7846,11.99,74807.0,14.429833855747482,95,Indie,Business Tycoon,Business Tycoon,3089130
MADiSON VR,2024-05-02,2659,34.99,74572.0,3.281796387051666,80,Indie,BLOODIOUS GAMES,BLOODIOUS GAMES,2414550
Movies Tycoon,2024-07-15,2928,29.99,74220.0,7.186581816469715,71,Indie,PixelCraze s.r.o.,PixelCraze s.r.o.,2659050
Absolute Fear -AOONI- / 最恐 -青鬼-,2024-04-25,10121,9.99,74140.0,3.0040921096982327,46,Indie,"LiTMUS Co., Ltd.","LiTMUS Co., Ltd.",2889120
JOY OF PROGRAMMING - Software Engineering Simulator,2024-01-30,5061,17.99,73977.0,8.240086829646355,86,AA,PlayWay S.A.,Prof. Scherer,2216770
Love Sucks: Night Two,2024-04-26,8567,9.99,73926.0,7.128949548171759,0,Indie,Critical Bliss,Art Witch Studios,1719310
Combat Mission: Final Blitzkrieg,2024-01-25,2318,59.99,73845.0,28.69510089927749,91,AA,Slitherine Ltd.,Battlefront,2676000
CUCKOLD'S GYM,2024-02-29,10845,9.99,73725.0,1.1268257494695315,52,Indie,GeoCuck Group,GeoCuck Group,2757250
Death From Above,2024-02-22,9370,9.99,73720.0,2.636919618604075,96,Indie,Lesser Evil,Rockodile,2300160
Hot Office: Sex Story 🔞,2024-02-17,11261,9.99,73563.0,1.6649434272010375,74,Indie,Romantic Room,Romantic Room,2727440
Cartel Simulator,2024-01-06,8484,10.99,73464.0,6.277972444255539,69,Indie,ITK,ITK,2536490
My Demonic Romance,2024-05-01,4332,19.99,73449.0,3.198792096558785,80,Indie,Andrealphus Games,Andrealphus Games,2370140
Natsu-Mon: 20th Century Summer Kid,2024-06-26,2115,39.99,73248.0,5.826172175775137,100,AA,"Spike Chunsoft Co., Ltd.","TOYBOX Inc.,Millennium Kitchen Co., Ltd.",2839280
Bewitching Sinners,2024-05-02,4546,17.99,73029.0,10.358212773282307,98,Indie,Miss Xero,Miss Xero,2615670
Logiart Grimoire,2024-03-15,5375,19.99,73024.0,24.275998793839463,97,Indie,Jupiter Corporation,Jupiter Corporation,2492390
Fatermyth,2024-04-23,8947,9.99,72746.0,7.219293184789795,84,Indie,Merlion Games,KDream,2530420
NejicomiSimulator TMA02 - My Own Dedicated Weak Pussy Cow Vtuber's Confinement and Training! Choke-Clamping Deep-Digging RIP to her Life Masochistic-Orgasm!- (cheeky big boob faphole understood her position),2024-05-23,3616,24.99,72642.0,15.223036272162016,86,Indie,"やぶから堂,LewdLoco","やぶから堂,たまぷろじぇくと",2432040
Forgotten Seas,2024-06-07,3482,24.99,72549.0,23.006322622831195,83,Indie,indie.io,Pangea Game Studios,2168260
Malware,2024-07-31,32488,2.99,72453.0,1.863085353681632,88,Indie,Odd Games,Odd Games,3019370
REAL ESTATE Simulator - FROM BUM TO MILLIONAIRE,2024-03-22,7849,12.99,72346.0,3.020761271053206,51,Indie,Midnight Games,Geekon,2738900
SCHiM,2024-07-18,5057,24.99,72271.0,2.506968572426479,77,Indie,"Extra Nice,PLAYISM","Ewoud van der Werf,Nils Slijkerman",1519710
KRITIKA: ZERO,2024-07-18,5464,0.0,72154.0,22.60248534969474,50,Indie,株式会社G・O・P,VALOFE,3007020
Twilight Survivors,2024-04-01,29195,2.99,72149.0,10.15643345075452,89,Indie,DORIDORI STUDIO,DORIDORI STUDIO,2788310
LakeSide,2024-03-25,6710,14.99,72013.0,3.0665883078991616,68,Indie,Massive Galaxy Studios,Massive Galaxy Studios,1552220
Sam & Max: The Devil's Playhouse,2024-08-14,4373,19.99,71874.0,8.406782251050108,99,Indie,Skunkape Games,Skunkape Games,2648050
Paradise,2024-04-26,4217,19.99,71794.0,11.744831290303976,97,Indie,JAST BLUE,Pil/Slash,2708210
Project Unknown,2024-07-12,8767,9.99,71342.0,2.970398153906548,89,Indie,Nightmare Studios,PsychoRavens,2115390
Xiangsheng Simulator,2024-02-04,50829,2.99,71247.0,2.025891516718508,77,Indie,Wave Ecstacy,Wave Ecstacy,2734310
Train Valley World,2024-08-09,4824,19.99,70779.0,7.712589160171384,72,AA,tinyBuild,Flazm,2244470
Ereban: Shadow Legacy,2024-04-10,3596,24.99,70723.0,6.029381243393642,89,Indie,Baby Robot Games,Baby Robot Games,1671360
Fida Puti Samurai,2024-03-21,7866,11.99,70667.0,9.32968195468886,95,Indie,Zanardi and Liza,Zanardi and Liza,1534340
Strategic Command WWII: War in the Pacific,2024-07-18,1963,39.99,70650.0,21.26686666979131,92,AA,Slitherine Ltd.,Fury Software,2740080
Iragon 18+,2024-02-14,3729,29.99,70561.0,2.663141477314257,40,Indie,SZH,Repulse,1097480
Crab God,2024-06-20,4297,19.99,70526.0,6.670332094268608,88,Indie,Firesquid,Chaos Theory Games,2289390
Multiplayer Platform Golf,2024-02-29,15702,4.99,70517.0,3.0495567217758395,92,Indie,Robot Assembly,Robot Assembly,2263920
MACHI KORO With Everyone,2024-07-04,3439,24.99,70380.0,4.566587558857733,60,Indie,Grounding Inc.,Grounding Inc.,1969860
Eden Island,2024-07-26,9646,14.99,70247.0,7.442286413116884,63,Indie,Moon Studio,Moon Studio,1974220
Handsome Me with 100 Girlfriends!,2024-04-11,8623,9.99,70215.0,2.3062527099058565,57,Indie,Day Day Up！,philosophy♂,2761510
Aooni,2024-07-25,11885,9.99,70127.0,2.6583768987342653,72,Indie,Game Studio Inc.,Game Studio Inc.,2934190
Kingsvein,2024-01-16,4273,19.99,70094.0,14.403321173774703,0,Indie,Rad Codex,Rad Codex,2276830
Genome Guardian,2024-05-07,9474,11.99,69687.0,16.541265837868423,95,Indie,Alpherior,Alpherior,2891310
X Invader,2024-08-12,18675,4.99,69616.0,9.398892187788531,80,Indie,ALLAF GAMES,ALLAF GAMES,2090760
Doom Sweeper,2024-06-08,20562,4.99,69495.0,11.423323279224366,77,Indie,Paper Dog,Paper Dog,2162680
Dungeon Vixens: A Tale of Temptation,2024-04-08,13651,5.99,68967.0,1.844034003991569,78,Indie,Shady Corner Games,Dualarcade,2710970
I Wanna Fuck my Mom's Best Friend,2024-08-09,6151,14.99,68584.0,1.3084968640711163,74,Indie,Cherry Kiss Games,Orcsoft,3067200
Farewell North,2024-08-16,3905,23.99,68091.0,4.12583984340029,99,Indie,Mooneye Studios,Kyle Banks,1432850
Fetish Room 18+,2024-04-27,8056,14.99,68004.0,1.334230232142228,58,Indie,Octo Games,Octo Games,2487120
エルミナージュORIGINAL ～闇の巫女と神々の指輪～,2024-05-23,5917,16.99,67981.0,27.00954354139559,78,Indie,mebius.,"mebius.,Anura Bless,STARFISH SD",2392310
Toy Shire,2024-08-26,8399,9.99,67956.0,2.655938235656375,99,Indie,Catoptric Games,Bluespy Studios,2361460
Doll Impostor,2024-03-28,13779,6.99,67755.0,4.768041120328671,97,Indie,HeadArrow,HeadArrow,2882870
Fog of War: Book One,2024-06-09,7273,11.99,67732.0,4.063814895352941,84,Indie,Story Machine Studios,Story Machine Studios,2676180
Tallowmere 2: Curse of the Kittens,2024-02-19,11885,9.99,67713.0,18.52500735091892,83,Indie,"Chris McFarland,Lightning Games",Chris McFarland,655740
HEARTSHOT,2024-03-03,5258,14.99,67643.0,1.2470111412929836,71,Indie,Meadow Studios,Meadow Studios,2702700
Special Operations Unit - SIGNAL FORCES,2024-03-21,9145,8.99,67599.0,2.590459109546948,85,Indie,Mango Party,ankoku marimokan,2311820
Let's Minesweeper,2024-07-24,16670,4.99,67473.0,6.178763103995366,81,Indie,SUNJOY GAME,SUNJOY GAME,2865580
Mech Builder,2024-07-16,8717,9.99,67468.0,4.219712973890713,75,Indie,Don Pachi,Don Pachi,2870420
Renaissance Kingdom Wars,2024-07-15,3341,24.99,67386.0,2.357913601093543,76,Indie,indie.io,Reverie World Studios,2533020
The Symbiant Re:Union,2024-01-29,5451,14.99,67132.0,2.464026613811756,93,Indie,HeartCoreDev,HeartCoreDev,2355140
Imperial Lovers,2024-06-07,6059,14.99,66935.0,3.663082169554396,86,Indie,Pink Pixel Games,LAPLACE,2821040
撩妹模拟器：渣男的秘密,2024-05-17,11788,6.99,66927.0,1.858554104518518,82,Indie,DeerRiver,DeerRiver,2719190
Dog Brew,2024-04-30,24238,3.5,66829.0,2.364138281649029,98,Indie,"Yuliy Oneshko,S-Grade","Yuliy Oneshko,S-Grade",2883280
Royal Order,2024-03-29,2632,29.99,66782.0,11.646453886154193,93,Indie,Nifty Productions,Nifty Visuals,1749010
Magical Delicacy,2024-07-16,3192,24.99,66573.0,9.902069553189165,75,Indie,Whitethorn Games,Skaule,2231190
The Cub,2024-01-19,7919,14.99,66322.0,2.1002879833095163,87,Indie,"Untold Tales,Gamersky Games",Demagog Studio,1941410
Time Treker,2024-07-09,11364,6.99,66300.0,5.857565393934813,78,Indie,"Leyo Games,2P Games",Fuse Game,2776500
Hoofobia,2024-02-23,9279,9.99,66052.0,2.208382853909323,72,Indie,Deathyell Games,Deathyell Games,2467300
CYGNI: All Guns Blazing,2024-08-05,2604,29.99,66026.0,4.2482896928941605,62,AA,KONAMI,KeelWorks,1248080
Rebel Transmute,2024-03-11,4028,19.99,65739.0,8.735269357373568,79,Indie,JanduSoft,Evan Tor Games,1191660
Dungeons of Blood and Dream,2024-05-27,4567,15.99,65723.0,6.0147787122403,96,Indie,Lori Vornoy,Lori Vornoy,2488590
Cafe Maid - Hentai Edition,2024-02-22,4316,19.99,65693.0,14.618248574677336,73,Indie,Woop Media,Sexy Hentai Games Factory,1586710
Monsters Domain,2024-04-05,5032,19.99,65271.0,4.161012638797963,44,Indie,"G-DEVS.com,CreativeForge Games",G-DEVS.com,1442450
Doki Doki AI Interrogation,2024-05-24,22562,3.49,65249.0,1.4546503626836578,82,Indie,YAMADA,YAMADA,2844700
Growtopia,2024-03-07,37131,0.0,65173.0,7.361271608839274,31,AAA,Ubisoft,Ubisoft Abu Dhabi,866020
Fuck You Witch,2024-03-29,8355,9.99,65063.0,0.9673952756904698,92,Indie,Beshbarmak games,Beshbarmak games,2736020
月藍傳奇REMAKE古文明之謎,2024-02-11,2607,19.99,65028.0,40.43827237929116,96,Indie,RMAsia,"天使蛋糕,攸藍,牙籤,黃金,咕咕咕,鎧特",2391680
CUM Queens 🔞💦,2024-02-10,10518,9.99,64931.0,1.5889476459175789,67,Indie,BanzaiProject,BanzaiProject,2711320
Mothers and Daughters,2024-01-02,7578,9.99,64494.0,4.364727003460155,67,Indie,Spin256,Spin256,2508400
Zero Division,2024-07-11,6099,12.99,64472.0,7.677055210096512,88,Indie,Astrolabe Games,Robot Cat Limited,2181950
LAPIDARY: Jewel Craft Simulator,2024-03-25,9702,7.99,64395.0,4.00446009890238,82,Indie,THINK & FEEL,THINK & FEEL,2539820
Preserve,2024-08-08,6779,12.49,64320.0,5.1397419833615166,95,Indie,Grindstone,Bitmap Galaxy,2109270
VoidBound,2024-05-24,3945,19.99,64291.0,4.450637928804644,93,Indie,Shady Corner Games,CursedAtelier,2500710
Witch and Lilies,2024-05-23,3338,24.99,64035.0,13.370290768841915,45,Indie,Stromatosoft Inc.,"Stromatosoft Inc.,株式会社タストα",2525810
挂姬恶魔 IDLE DEVILS,2024-01-30,23630,3.99,63683.0,76.24068923464054,80,Indie,"GOCORE,NPC Entertainment",GOCORE,2226700
Der Königsruf,2024-05-05,710,0.0,63264.0,26.27006411419708,57,Indie,Starlight Games,Starlight Games,2916840
TRADESMAN: Deal to Dealer,2024-06-18,23503,2.99,63246.0,10.285109683855875,0,Indie,AZAMATIKA,AZAMATIKA,2555430
Exotica: Petshop Simulator,2024-02-06,10381,12.99,63223.0,9.639862476774535,84,Indie,Konrul Game,Konrul Game,2138580
Kamaeru: A Frog Refuge,2024-06-08,3805,19.99,62891.0,5.384590955417545,88,Indie,Armor Games Studios,Humble Reeds,1978150
"YEAH! YOU WANT ""THOSE GAMES,"" RIGHT? SO HERE YOU GO! NOW, LET'S SEE YOU CLEAR THEM! 2",2024-07-17,6994,9.99,62883.0,1.7390408856523605,81,Indie,D3PUBLISHER,MONKEYCRAFT Co. Ltd.,2744230
The Quintessential Quintuplets - Five Memories Spent With You,2024-05-23,2155,34.99,62867.0,11.95180978697573,97,AA,"Spike Chunsoft Co., Ltd.",MAGES. Inc.,2507620
LurkBait Twitch Fishing,2024-02-21,9946,7.0,62659.0,97.5255994143152,97,Indie,BLAMCAM Interactive,BLAMCAM Interactive,2767520
Athenian Rhapsody,2024-05-14,5384,14.99,62520.0,7.173748703426827,91,Indie,"Top Hat Studios, Inc.",Nico Papalia,1671720
Astro Looter: Survivor,2024-07-15,9505,6.99,62500.0,1.4977793859228246,80,Indie,Soda Game Studio,Soda Game Studio,2871930
Writer's Rush,2024-01-22,12123,5.99,62445.0,2.289644395339992,0,Indie,Frogstorm,Frogstorm,2745800
Incremental Factory,2024-01-29,8945,8.99,62413.0,18.361914687260576,76,Indie,Significant Steak,Significant Steak,2449430
Frogmonster,2024-04-02,3920,19.99,62346.0,7.469643702002446,0,Indie,Ben Jungwirth,Ben Jungwirth,1853760
Space for Sale,2024-07-30,4309,19.99,62334.0,2.571875686202304,62,Indie,Mirage Game Studios,Mirage Game Studios,1624060
Bloody Heaven 2,2024-05-11,15453,4.99,62317.0,2.607953214827291,87,Indie,ShaneGame,ShaneGame,2816940
Wishful Journey:Love Across Time,2024-04-24,7540,9.99,62138.0,4.065350388485396,91,Indie,Hillhouse Holdings Limited,Hillhouse Holdings Limited,2867510
Transpile Girl Rescue Operation!,2024-02-29,9467,7.99,62059.0,2.067723377769677,81,Indie,"Mango Party,Mango Party News",Backflip WildCAT,2613010
Charming Hearts,2024-06-13,8239,9.99,61946.0,6.750066937296435,88,Indie,坤舆科技,"坤舆科技,一冉影视",2817140
Mad World  - Age of Darkness - MMORPG,2024-01-25,16540,0.0,61737.0,19.2830024831735,46,Indie,Jandisoft,Jandisoft,771580
Just Crow Things,2024-08-15,3701,19.99,61496.0,3.30811829010812,96,Indie,Unbound Creations,Unbound Creations,2537920
College Bowl,2024-06-20,3168,24.99,61396.0,18.181356254688936,90,Indie,Super Pixel Games,Super Pixel Games,1226160
The Emperor and State,2024-07-26,5274,14.99,61289.0,11.86235961578673,55,Indie,Hawthorn Games,涂途,2716930
Ants Took My Eyeball,2024-04-19,4411,16.99,61223.0,9.037092241039142,93,Indie,Bosmic Forge,Bosmic Forge,1627890
Zoo Simulator,2024-07-26,3737,19.99,61087.0,3.273604542454089,79,Indie,"Games Incubator,PlayWay S.A.",Games Incubator,2129220
Lagoon Lounge 2 : The Secret Roommate,2024-01-26,5279,13.99,61068.0,3.1306831969792213,99,Indie,KAIJYU-09,KAIJYU-09,2754340
失乐星图Nornium,2024-08-09,67552,0.0,60846.0,2.1780584672619385,15,Indie,Flaring Cloister,Flaring Cloister,2877160
Firefighter Connor,2024-04-30,8216,8.99,60731.0,2.242095780909892,94,Indie,XSSPACE,XSSPACE,2384920
STEPMOM: Milf Scandal 💖,2024-04-06,8747,9.99,60707.0,1.6881789681934547,74,Indie,Lust Desires 🖤,Lust Desires 🖤,2879480
Fossilfuel 2,2024-02-19,3536,19.99,60574.0,3.4051538698366484,83,Indie,DangerousBob Studio LLC,DangerousBob Studio LLC,2299660
Grim Realms,2024-03-16,7912,14.99,60485.0,22.21024111991872,81,Indie,Edym Pixels,Edym Pixels,1522280
Dragon Island,2024-03-11,4540,15.99,60119.0,5.27832271072752,49,Indie,Kulplant,Kulplant,1554470
Vendir: Plague of Lies,2024-05-30,5394,14.99,60002.0,7.874389589473117,77,Indie,Early Morning Studio,Early Morning Studio,1478850
TFC: The Fertile Crescent,2024-06-13,6084,14.99,59978.0,9.141889553317936,93,Indie,Wield Interactive,Wield Interactive,1674820
Quest Master,2024-05-29,3682,19.99,59887.0,14.166458476302155,98,Indie,Apogee Entertainment,"Julian Creutz,Skydevilpalm",2094070
The Quintessential Quintuplets - Memories of a Quintessential Summer,2024-05-23,2062,34.99,59790.0,6.669112171149566,94,AA,"Spike Chunsoft Co., Ltd.",MAGES. Inc.,2507610
Venture to the Vile,2024-05-21,2933,24.99,59625.0,8.214971200602747,75,Indie,Aniplex Inc.,Studio Cut to Bits,2153750
Victory at Sea Atlantic - World War II Naval Warfare,2024-04-05,1822,39.99,59473.0,6.743969006148069,65,Indie,Evil Twin Artworks,Evil Twin Artworks,1674830
The World's Egg - For Those Who Dream,2024-03-29,6239,12.99,59464.0,3.5879581457102465,84,Indie,Kagura Games,Hasoyua,2614670
Lunar's Chosen - Episode 2,2024-03-28,5851,11.99,59390.0,2.801292567449313,72,Indie,PTGames,PTGames,2697200
Be My Horde,2024-06-18,13942,4.99,59326.0,4.340932988101288,88,Indie,Polished Games,Polished Games,2499520
King of the Bridge,2024-03-08,21749,2.99,59016.0,2.2387116478207623,96,Indie,Finn Schuuring,Finn Schuuring,2523120
Inkbound,2024-04-09,156820,29.99,3139302.0,29.459680253104807,91,Indie,Shiny Shoe,Shiny Shoe,1062810
Sky: Children of the Light,2024-04-10,529290,0.0,3087626.0,30.47269156154372,84,Indie,thatgamecompany,thatgamecompany,2325290
古龙风云录,2024-02-01,158807,29.99,3080764.0,21.370174186118447,60,Indie,心火游戏,香港商河洛互動娛樂股份有限公司,2340650
HELLCARD,2024-02-01,208084,24.99,3008517.0,15.293875870297132,85,Indie,"Skystone Games,Surefire.Games",Thing Trunk,1201540
ASKA,2024-06-20,147273,24.99,2986028.0,30.71361641191253,79,Indie,Thunderful Publishing,Sand Sailor Studio,1898300
SMITE 2,2024-08-27,110462,29.99,2981479.0,8.86584602378419,56,AA,Hi-Rez Studios,Titan Forge Games,2437170
Legendary Tales,2024-02-08,88603,54.99,2934588.0,7.76449813405446,79,Indie,Urban Wolf Games Inc.,Urban Wolf Games Inc.,1465070
Visions of Mana,2024-08-29,52728,59.99,2846837.0,12.066746016802458,86,AA,Square Enix,Square Enix,2490990
Summer Clover,2024-06-26,181429,17.99,2827661.0,8.280402546996685,99,Indie,"Mango Party,Mango Party News",Connection,2458860
Rabbit and Steel,2024-05-09,213267,14.99,2771018.0,14.014176071536836,97,Indie,mino_dev,mino_dev,2132850
Drug Dealer Simulator 2,2024-06-20,131611,24.99,2766205.0,25.364534425604138,73,Indie,Movie Games S.A.,Byterunners,1708850
Expeditions: A MudRunner Game,2024-03-05,75673,39.99,2739562.0,17.571686825136506,55,AA,Focus Entertainment,Saber Interactive,2477340
Millennia,2024-03-26,77085,39.99,2689142.0,49.30417037222121,68,AAA,Paradox Interactive,C Prompt Games,1268590
The Lost Village,2024-04-07,312901,11.99,2686565.0,5.463333333333334,0,Indie,FunYoo Games,FunYoo Games,1963040
Stolen Realm,2024-03-08,181670,19.99,2678385.0,21.723225997502364,88,Indie,Burst2Flame Entertainment,Burst2Flame Entertainment,1330000
Lost Castle 2,2024-07-24,211121,14.99,2657104.0,12.847294015384946,0,Indie,Hunter Studio,Hunter Studio,2445690
Mad Island,2024-05-23,155931,19.99,2639042.0,20.123733557370457,94,Indie,EmadePlus,EmadePlus,2739590
吞食天地2：誕生Reborn,2024-02-16,28202,0.0,2562503.7123580766,239.43979712743936,42,Indie,Chinesegamer,Chinesegamer,2396910
Still Wakes the Deep,2024-06-18,90219,34.99,2562417.0,3.234570533404696,90,Indie,Secret Mode,The Chinese Room,1622910
下一站江湖Ⅱ,2024-04-17,136951,24.99,2547970.0,18.75933270283221,72,Indie,白玉京工作室,白玉京工作室,1606180
Murders on the Yangtze River,2024-01-30,262661,14.99,2512969.0,8.649804472983394,98,Indie,"OMEGAMES STUDIO,NPC Entertainment",OMEGAMES STUDIO,1746030
FOUNDRY,2024-05-02,97098,29.99,2465573.0,32.351466509154854,84,AAA,Paradox Interactive,Channel 3 Entertainment,983870
ASTRA: Knights of Veda,2024-04-01,168093,0.0,2460116.0,50.12468120096058,42,Indie,HYBE IM,FLINT,2484250
Pax Dei,2024-06-18,68881,39.99,2451023.0,69.21122935169132,74,Indie,"Mainframe Industries,New Tales",Mainframe Industries,1995520
CarX Street,2024-08-29,136133,19.99,2449168.0,7.853044831749314,60,Indie,"CarX Technologies, LLC","CarX Technologies, LLC",1114150
Cultivation Tales,2024-04-17,201079,19.99,2443731.0,60.02369541089477,37,Indie,Ac Games,Ac Games,1504570
New Cycle,2024-01-18,106400,29.99,2442964.0,10.627153230165622,80,AA,Daedalic Entertainment,Core Engage,2198510
The Genesis Order,2024-04-02,173321,14.99,2346551.0,18.6095826363562,0,Indie,NLT Media,NLT Media,2553870
Killer Klowns from Outer Space: The Game,2024-06-04,64300,39.99,2314221.0,21.16766952023593,78,Indie,IllFonic Publishing,"IllFonic,Teravision Games",1556100
TopSpin 2K25,2024-04-25,45454,59.99,2299213.0,17.322994898766265,49,Indie,2K Games,Hangar 13,1785650
SOUTH PARK: SNOW DAY!,2024-03-26,83739,29.99,2265184.0,4.835970573387596,53,AA,THQ Nordic,Question,1214650
Rail Route,2024-02-22,139096,24.99,2255205.0,20.786639916873984,92,Indie,Bitrich.info,Bitrich.info,1124180
UNDER NIGHT IN-BIRTH II Sys:Celes,2024-01-24,56781,49.99,2247373.0,32.03274584538905,82,AA,Arc System Works,"FRENCH-BREAD,Arc System Works",2076010
Jujutsu Kaisen Cursed Clash,2024-02-01,42729,59.99,2207967.0,11.63491680640775,55,AA,Bandai Namco Entertainment Inc.,Byking Inc.,1877020
Atelier Resleriana: Forgotten Alchemy and the Polar Night Liberator,2024-01-24,137669,0.0,2197863.0,37.10854335586316,53,Indie,KOEI TECMO GAMES,"KOEI TECMO GAMES,Akatsuki Games Inc.",2594920
BUNNY GARDEN,2024-04-18,102708,24.99,2172825.0,5.88196947795539,94,Indie,qureate,qureate,2654470
Depersonalization,2024-08-08,164038,19.99,2159417.0,8.589737121444603,94,AA,Gamera Games,MeowNature,1477070
Gladiator Guild Manager,2024-06-22,288820,14.99,2112751.0,6.271641034677983,83,Indie,"GrabTheGames,Gamera Games,UpgradePoint",Entertainment Forge,1043260
PANICORE,2024-05-31,485121,4.99,2094731.0,4.136291829591577,79,Indie,ZTEK Studio,ZTEK Studio,2695940
Terminator: Dark Fate - Defiance,2024-02-21,59124,39.99,2060085.0,27.542340994676504,79,AA,Slitherine Ltd.,Slitherine Ltd.,1839950
Sword of Convallaria,2024-07-31,236805,0.0,2044690.0,24.98715681366647,73,Indie,XD,XD,2526380
Goat Simulator 3,2024-02-15,140967,29.99,2033656.0,16.64641648994527,97,AA,Coffee Stain Publishing,Coffee Stain North,850190
Third Crisis,2024-05-19,116466,24.99,2002691.0,11.262251560361456,95,Indie,Anduo Games,Anduo Games,1260820
Taxi Life: A City Driving Simulator,2024-03-07,77813,29.99,1998591.0,8.299960397722103,56,AA,Nacon,Simteract,1351240
The Casting of Frank Stone™,2024-09-03,54672,39.99,1967699.0,4.249148340961347,63,AA,Behaviour Interactive Inc.,Supermassive Games,2223840
"Knowledge, or know Lady",2024-03-28,409646,6.99,1945765.0,6.768113464360378,96,Indie,蒸汽满满工作室,蒸汽满满工作室,2786680
Survival: Fountain of Youth,2024-05-21,98313,27.99,1913709.0,40.650295048620855,88,Indie,"Twin Sails Interactive,CE-Asia",Odinsoft Inc.,1967630
The Crew Motorfest,2024-04-18,56044,69.99,1902618.0,18.217623809575706,59,AAA,Ubisoft,Ubisoft Ivory Tower,2698940
Crime Boss: Rockay City,2024-06-18,127004,19.99,1900409.0,18.96476807453572,73,AA,505 Games,INGAME STUDIOS,2933080
Alone in the Dark,2024-03-20,45547,59.99,1898159.0,7.624716562984021,78,AA,THQ Nordic,Pieces Interactive,1310410
April 24th,2024-04-23,13978,4.99,58819.0,0.7359780707779322,85,Indie,EMIKA_GAMES,NOBODY,2907190
LipTrip ~My Boss Is My Heat Suppressant?!~,2024-04-14,6572,10.99,58776.0,2.229134939512905,83,Indie,"HUBLOTS,LoveStoryProject",SukeraSomero,2793290
Drive Me Crazy,2024-07-12,5626,12.99,58736.0,6.719917339222743,74,Indie,Tenth Art Studio,wwqk Studio,2918550
Star Trek Legends,2024-09-02,3937,19.99,58487.0,34.51471767361909,69,Indie,Tilting Point,Emerald City Games,2765460
Pricolage -IDOLIZED-,2024-02-19,9030,7.99,58380.0,1.129631019169127,74,Indie,Annulus,HIJIKI,2510890
Beauties! They're All After Me,2024-06-21,9004,8.99,58249.0,11.781097157141604,91,Indie,Beauties! They're All After Me,Beauties! They're All After Me,2873760
PegIdle,2024-06-19,14308,4.99,58248.0,43.43774505157989,79,Indie,EagleEye Games,EagleEye Games,2821890
Bulletstorm VR,2024-01-18,1677,39.99,58243.0,1.5560455601858747,42,Indie,People Can Fly,Incuvo,2451320
DIRECT CONTACT,2024-02-29,3373,19.99,58027.0,6.3026994607693485,32,Indie,Mountain 81,Mountain 81,2084450
Leap Year,2024-06-13,12917,4.99,58010.0,1.801851040328595,99,Indie,"Daniel Linssen,Sokpop Collective",Daniel Linssen,2951770
Alice in the Nightmare Land,2024-06-07,5522,12.99,57974.0,3.1800400261125,87,Indie,OTAKU Plan,Tsukki's Tea Party,2583430
Dungeon Keeper Gold™,2024-03-07,30374,4.99,57919.0,9.718970792205097,95,AAA,Electronic Arts,Bullfrog Productions,1996630
Yolk Heroes: A Long Tamago,2024-05-20,8825,7.99,57880.0,39.328561198480905,96,Indie,"14 Hours Productions,Astrolabe Games",14 Hours Productions,2417850
女神保卫战,2024-05-24,7096,9.99,57683.0,5.124420630852716,75,Indie,我的同居女神竟是小姨子,我的同居女神竟是小姨子,2933180
子归 - Blossom,2024-07-18,9933,7.99,57614.0,4.020366092234975,0,Indie,糯米团子工作室,糯米团子工作室,2579280
Leaving DNA,2024-03-07,6061,11.99,57464.0,5.139572696455877,87,Indie,The Impious Monk,The Impious Monk,2415240
Morimens,2024-08-01,15770,0.0,57436.540278163455,13.384947274205794,63,Indie,B.I.A.V. Studio,B.I.A.V. Studio,3052450
